"lon" "lat" "Continent" "Type" "Name" "Acronym"
"60209" -91.5 -77.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60210" -90.5 -77.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60211" -89.5 -77.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60212" -88.5 -77.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60213" -87.5 -77.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60214" -86.5 -77.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60215" -85.5 -77.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60216" -84.5 -77.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60217" -83.5 -77.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60218" -82.5 -77.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60219" -81.5 -77.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60220" -80.5 -77.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60221" -79.5 -77.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60222" -78.5 -77.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60223" -77.5 -77.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60224" -76.5 -77.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60225" -75.5 -77.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60226" -74.5 -77.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60227" -73.5 -77.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60228" -72.5 -77.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60229" -71.5 -77.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60230" -70.5 -77.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60231" -69.5 -77.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60232" -68.5 -77.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60233" -67.5 -77.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60234" -66.5 -77.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60235" -65.5 -77.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60236" -64.5 -77.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60237" -63.5 -77.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60238" -62.5 -77.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60239" -61.5 -77.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60240" -60.5 -77.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60241" -59.5 -77.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60242" -58.5 -77.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60243" -57.5 -77.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60244" -56.5 -77.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60245" -55.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60246" -54.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60247" -53.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60248" -52.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60249" -51.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60250" -50.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60251" -49.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60252" -48.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60253" -47.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60254" -46.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60255" -45.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60256" -44.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60257" -43.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60258" -42.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60259" -41.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60260" -40.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60261" -39.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60262" -38.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60263" -37.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60264" -36.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60265" -35.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60266" -34.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60267" -33.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60268" -32.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60269" -31.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60270" -30.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60271" -29.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60272" -28.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60273" -27.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60274" -26.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60275" -25.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60276" -24.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60277" -23.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60278" -22.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60279" -21.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60280" -20.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60281" -19.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60282" -18.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60283" -17.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60284" -16.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60285" -15.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60286" -14.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60287" -13.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60288" -12.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60289" -11.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60290" -10.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60291" -9.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60292" -8.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60293" -7.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60294" -6.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60295" -5.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60296" -4.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60297" -3.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60298" -2.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60299" -1.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60300" -0.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60301" 0.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60302" 1.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60303" 2.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60304" 3.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60305" 4.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60306" 5.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60307" 6.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60308" 7.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60309" 8.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60310" 9.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60311" 10.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60312" 11.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60313" 12.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60314" 13.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60315" 14.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60316" 15.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60317" 16.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60318" 17.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60319" 18.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60320" 19.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60321" 20.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60322" 21.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60323" 22.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60324" 23.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60325" 24.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60326" 25.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60327" 26.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60328" 27.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60329" 28.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60330" 29.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60331" 30.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60332" 31.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60333" 32.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60334" 33.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60335" 34.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60336" 35.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60337" 36.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60338" 37.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60339" 38.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60340" 39.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60341" 40.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60342" 41.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60343" 42.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60344" 43.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60345" 44.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60346" 45.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60347" 46.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60348" 47.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60349" 48.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60350" 49.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60351" 50.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60352" 51.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60353" 52.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60354" 53.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60355" 54.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60356" 55.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60357" 56.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60358" 57.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60359" 58.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60360" 59.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60361" 60.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60362" 61.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60363" 62.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60364" 63.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60365" 64.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60366" 65.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60367" 66.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60368" 67.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60369" 68.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60370" 69.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60371" 70.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60372" 71.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60373" 72.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60374" 73.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60375" 74.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60376" 75.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60377" 76.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60378" 77.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60379" 78.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60380" 79.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60381" 80.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60382" 81.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60383" 82.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60384" 83.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60385" 84.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60386" 85.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60387" 86.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60388" 87.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60389" 88.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60390" 89.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60391" 90.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60392" 91.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60393" 92.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60394" 93.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60395" 94.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60396" 95.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60397" 96.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60398" 97.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60399" 98.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60400" 99.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60401" 100.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60402" 101.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60403" 102.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60404" 103.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60405" 104.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60406" 105.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60407" 106.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60408" 107.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60409" 108.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60410" 109.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60411" 110.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60412" 111.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60413" 112.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60414" 113.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60415" 114.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60416" 115.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60417" 116.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60418" 117.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60419" 118.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60420" 119.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60421" 120.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60422" 121.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60423" 122.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60424" 123.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60425" 124.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60426" 125.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60427" 126.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60428" 127.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60429" 128.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60430" 129.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60431" 130.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60432" 131.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60433" 132.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60434" 133.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60435" 134.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60436" 135.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60437" 136.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60438" 137.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60439" 138.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60440" 139.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60441" 140.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60442" 141.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60443" 142.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60444" 143.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60445" 144.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60446" 145.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60447" 146.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60448" 147.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60449" 148.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60450" 149.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60451" 150.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60452" 151.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60453" 152.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60454" 153.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60455" 154.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60456" 155.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60457" 156.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60458" 157.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60459" 158.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60460" 159.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60461" 160.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60462" 161.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60463" 162.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60464" 163.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60465" 164.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60466" 165.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60467" 166.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60468" 167.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60469" 168.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60470" 169.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60471" 170.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60472" 171.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60473" 172.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60474" 173.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60475" 174.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60476" 175.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60477" 176.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60478" 177.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60479" 178.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60480" 179.5 -77.5 "POLAR" "Land" "E.Antarctica" "EAN"
"60481" -179.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60482" -178.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60483" -177.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60484" -176.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60485" -175.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60486" -174.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60487" -173.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60488" -172.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60489" -171.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60490" -170.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60491" -169.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60492" -168.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60493" -167.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60494" -166.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60495" -165.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60496" -164.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60497" -163.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60498" -162.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60499" -161.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60500" -160.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60501" -159.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60502" -158.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60503" -157.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60504" -156.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60505" -155.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60506" -154.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60507" -153.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60508" -152.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60509" -151.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60510" -150.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60511" -149.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60512" -148.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60513" -147.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60514" -146.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60515" -145.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60516" -144.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60517" -143.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60518" -142.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60519" -141.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60520" -140.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60521" -139.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60522" -138.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60523" -137.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60524" -136.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60525" -135.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60526" -134.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60527" -133.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60528" -132.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60529" -131.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60530" -130.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60531" -129.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60532" -128.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60533" -127.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60534" -126.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60535" -125.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60536" -124.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60537" -123.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60538" -122.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60539" -121.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60540" -120.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60541" -119.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60542" -118.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60543" -117.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60544" -116.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60545" -115.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60546" -114.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60547" -113.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60548" -112.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60549" -111.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60550" -110.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60551" -109.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60552" -108.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60553" -107.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60554" -106.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60555" -105.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60556" -104.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60557" -103.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60558" -102.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60559" -101.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60560" -100.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60561" -99.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60562" -98.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60563" -97.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60564" -96.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60565" -95.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
"60566" -94.5 -78.5 "POLAR" "Land" "W.Antarctica" "WAN"
