"lon" "lat" "lm"
"45077" -103.5 -35.5 0
"45078" -102.5 -35.5 0
"45079" -101.5 -35.5 0
"45080" -100.5 -35.5 0
"45081" -99.5 -35.5 0
"45082" -98.5 -35.5 0
"45083" -97.5 -35.5 0
"45084" -96.5 -35.5 0
"45085" -95.5 -35.5 0
"45086" -94.5 -35.5 0
"45087" -93.5 -35.5 0
"45088" -92.5 -35.5 0
"45089" -91.5 -35.5 0
"45090" -90.5 -35.5 0
"45091" -89.5 -35.5 0
"45092" -88.5 -35.5 0
"45093" -87.5 -35.5 0
"45094" -86.5 -35.5 0
"45095" -85.5 -35.5 0
"45096" -84.5 -35.5 0
"45097" -83.5 -35.5 0
"45098" -82.5 -35.5 0
"45099" -81.5 -35.5 0
"45100" -80.5 -35.5 0
"45101" -79.5 -35.5 0
"45102" -78.5 -35.5 0
"45103" -77.5 -35.5 0
"45104" -76.5 -35.5 0
"45105" -75.5 -35.5 0
"45106" -74.5 -35.5 0
"45107" -73.5 -35.5 0
"45108" -72.5 -35.5 0.75
"45109" -71.5 -35.5 1
"45110" -70.5 -35.5 1
"45111" -69.5 -35.5 1
"45112" -68.5 -35.5 1
"45113" -67.5 -35.5 1
"45114" -66.5 -35.5 1
"45115" -65.5 -35.5 1
"45116" -64.5 -35.5 1
"45117" -63.5 -35.5 1
"45118" -62.5 -35.5 1
"45119" -61.5 -35.5 1
"45120" -60.5 -35.5 1
"45121" -59.5 -35.5 1
"45122" -58.5 -35.5 1
"45123" -57.5 -35.5 1
"45124" -56.5 -35.5 0
"45125" -55.5 -35.5 0
"45126" -54.5 -35.5 0
"45127" -53.5 -35.5 0
"45128" -52.5 -35.5 0
"45129" -51.5 -35.5 0
"45130" -50.5 -35.5 0
"45131" -49.5 -35.5 0
"45132" -48.5 -35.5 0
"45133" -47.5 -35.5 0
"45134" -46.5 -35.5 0
"45135" -45.5 -35.5 0
"45136" -44.5 -35.5 0
"45137" -43.5 -35.5 0
"45138" -42.5 -35.5 0
"45139" -41.5 -35.5 0
"45140" -40.5 -35.5 0
"45141" -39.5 -35.5 0
"45142" -38.5 -35.5 0
"45143" -37.5 -35.5 0
"45144" -36.5 -35.5 0
"45145" -35.5 -35.5 0
"45146" -34.5 -35.5 0
"45147" -33.5 -35.5 0
"45148" -32.5 -35.5 0
"45149" -31.5 -35.5 0
"45150" -30.5 -35.5 0
"45151" -29.5 -35.5 0
"45152" -28.5 -35.5 0
"45153" -27.5 -35.5 0
"45154" -26.5 -35.5 0
"45155" -25.5 -35.5 0
"45156" -24.5 -35.5 0
"45157" -23.5 -35.5 0
"45158" -22.5 -35.5 0
"45159" -21.5 -35.5 0
"45160" -20.5 -35.5 0
"45161" -19.5 -35.5 0
"45162" -18.5 -35.5 0
"45163" -17.5 -35.5 0
"45164" -16.5 -35.5 0
"45165" -15.5 -35.5 0
"45166" -14.5 -35.5 0
"45167" -13.5 -35.5 0
"45168" -12.5 -35.5 0
"45169" -11.5 -35.5 0
"45170" -10.5 -35.5 0
"45171" -9.5 -35.5 0
"45172" -8.5 -35.5 0
"45173" -7.5 -35.5 0
"45174" -6.5 -35.5 0
"45175" -5.5 -35.5 0
"45176" -4.5 -35.5 0
"45177" -3.5 -35.5 0
"45178" -2.5 -35.5 0
"45179" -1.5 -35.5 0
"45180" -0.5 -35.5 0
"45181" 0.5 -35.5 0
"45182" 1.5 -35.5 0
"45183" 2.5 -35.5 0
"45184" 3.5 -35.5 0
"45185" 4.5 -35.5 0
"45186" 5.5 -35.5 0
"45187" 6.5 -35.5 0
"45188" 7.5 -35.5 0
"45189" 8.5 -35.5 0
"45190" 9.5 -35.5 0
"45191" 10.5 -35.5 0
"45192" 11.5 -35.5 0
"45193" 12.5 -35.5 0
"45194" 13.5 -35.5 0
"45195" 14.5 -35.5 0
"45196" 15.5 -35.5 0
"45197" 16.5 -35.5 0
"45198" 17.5 -35.5 0
"45199" 18.5 -35.5 0
"45200" 19.5 -35.5 0
"45201" 20.5 -35.5 0
"45202" 21.5 -35.5 0
"45203" 22.5 -35.5 0
"45204" 23.5 -35.5 0
"45205" 24.5 -35.5 0
"45206" 25.5 -35.5 0
"45207" 26.5 -35.5 0
"45208" 27.5 -35.5 0
"45209" 28.5 -35.5 0
"45210" 29.5 -35.5 0
"45211" 30.5 -35.5 0
"45212" 31.5 -35.5 0
"45213" 32.5 -35.5 0
"45214" 33.5 -35.5 0
"45215" 34.5 -35.5 0
"45216" 35.5 -35.5 0
"45217" 36.5 -35.5 0
"45218" 37.5 -35.5 0
"45219" 38.5 -35.5 0
"45220" 39.5 -35.5 0
"45221" 40.5 -35.5 0
"45222" 41.5 -35.5 0
"45223" 42.5 -35.5 0
"45224" 43.5 -35.5 0
"45225" 44.5 -35.5 0
"45226" 45.5 -35.5 0
"45227" 46.5 -35.5 0
"45228" 47.5 -35.5 0
"45229" 48.5 -35.5 0
"45230" 49.5 -35.5 0
"45231" 50.5 -35.5 0
"45232" 51.5 -35.5 0
"45233" 52.5 -35.5 0
"45234" 53.5 -35.5 0
"45235" 54.5 -35.5 0
"45236" 55.5 -35.5 0
"45237" 56.5 -35.5 0
"45238" 57.5 -35.5 0
"45239" 58.5 -35.5 0
"45240" 59.5 -35.5 0
"45241" 60.5 -35.5 0
"45242" 61.5 -35.5 0
"45243" 62.5 -35.5 0
"45244" 63.5 -35.5 0
"45245" 64.5 -35.5 0
"45246" 65.5 -35.5 0
"45247" 66.5 -35.5 0
"45248" 67.5 -35.5 0
"45249" 68.5 -35.5 0
"45250" 69.5 -35.5 0
"45251" 70.5 -35.5 0
"45252" 71.5 -35.5 0
"45253" 72.5 -35.5 0
"45254" 73.5 -35.5 0
"45255" 74.5 -35.5 0
"45256" 75.5 -35.5 0
"45257" 76.5 -35.5 0
"45258" 77.5 -35.5 0
"45259" 78.5 -35.5 0
"45260" 79.5 -35.5 0
"45261" 80.5 -35.5 0
"45262" 81.5 -35.5 0
"45263" 82.5 -35.5 0
"45264" 83.5 -35.5 0
"45265" 84.5 -35.5 0
"45266" 85.5 -35.5 0
"45267" 86.5 -35.5 0
"45268" 87.5 -35.5 0
"45269" 88.5 -35.5 0
"45270" 89.5 -35.5 0
"45271" 90.5 -35.5 0
"45272" 91.5 -35.5 0
"45273" 92.5 -35.5 0
"45274" 93.5 -35.5 0
"45275" 94.5 -35.5 0
"45276" 95.5 -35.5 0
"45277" 96.5 -35.5 0
"45278" 97.5 -35.5 0
"45279" 98.5 -35.5 0
"45280" 99.5 -35.5 0
"45281" 100.5 -35.5 0
"45282" 101.5 -35.5 0
"45283" 102.5 -35.5 0
"45284" 103.5 -35.5 0
"45285" 104.5 -35.5 0
"45286" 105.5 -35.5 0
"45287" 106.5 -35.5 0
"45288" 107.5 -35.5 0
"45289" 108.5 -35.5 0
"45290" 109.5 -35.5 0
"45291" 110.5 -35.5 0
"45292" 111.5 -35.5 0
"45293" 112.5 -35.5 0
"45294" 113.5 -35.5 0
"45295" 114.5 -35.5 0
"45296" 115.5 -35.5 0
"45297" 116.5 -35.5 0.25
"45298" 117.5 -35.5 0.5
"45299" 118.5 -35.5 0.25
"45300" 119.5 -35.5 0
"45301" 120.5 -35.5 0
"45302" 121.5 -35.5 0
"45303" 122.5 -35.5 0
"45304" 123.5 -35.5 0
"45305" 124.5 -35.5 0
"45306" 125.5 -35.5 0
"45307" 126.5 -35.5 0
"45308" 127.5 -35.5 0
"45309" 128.5 -35.5 0
"45310" 129.5 -35.5 0
"45311" 130.5 -35.5 0
"45312" 131.5 -35.5 0
"45313" 132.5 -35.5 0
"45314" 133.5 -35.5 0
"45315" 134.5 -35.5 0
"45316" 135.5 -35.5 0
"45317" 136.5 -35.5 0.75
"45318" 137.5 -35.5 1
"45319" 138.5 -35.5 1
"45320" 139.5 -35.5 1
"45321" 140.5 -35.5 1
"45322" 141.5 -35.5 1
"45323" 142.5 -35.5 1
"45324" 143.5 -35.5 1
"45325" 144.5 -35.5 1
"45326" 145.5 -35.5 1
"45327" 146.5 -35.5 1
"45328" 147.5 -35.5 1
"45329" 148.5 -35.5 1
"45330" 149.5 -35.5 1
"45331" 150.5 -35.5 0.75
"45332" 151.5 -35.5 0
"45333" 152.5 -35.5 0
"45334" 153.5 -35.5 0
"45335" 154.5 -35.5 0
"45336" 155.5 -35.5 0
"45337" 156.5 -35.5 0
"45338" 157.5 -35.5 0
"45339" 158.5 -35.5 0
"45340" 159.5 -35.5 0
"45341" 160.5 -35.5 0
"45342" 161.5 -35.5 0
"45343" 162.5 -35.5 0
"45344" 163.5 -35.5 0
"45345" 164.5 -35.5 0
"45346" 165.5 -35.5 0
"45347" 166.5 -35.5 0
"45348" 167.5 -35.5 0
"45349" 168.5 -35.5 0
"45350" 169.5 -35.5 0
"45351" 170.5 -35.5 0
"45352" 171.5 -35.5 0
"45353" 172.5 -35.5 0
"45354" 173.5 -35.5 1
"45355" 174.5 -35.5 0.5
"45356" 175.5 -35.5 0
"45357" 176.5 -35.5 0
"45358" 177.5 -35.5 0
"45359" 178.5 -35.5 0
"45360" 179.5 -35.5 0
"45361" -179.5 -36.5 0
"45362" -178.5 -36.5 0
"45363" -177.5 -36.5 0
"45364" -176.5 -36.5 0
"45365" -175.5 -36.5 0
"45366" -174.5 -36.5 0
"45367" -173.5 -36.5 0
"45368" -172.5 -36.5 0
"45369" -171.5 -36.5 0
"45370" -170.5 -36.5 0
"45371" -169.5 -36.5 0
"45372" -168.5 -36.5 0
"45373" -167.5 -36.5 0
"45374" -166.5 -36.5 0
"45375" -165.5 -36.5 0
"45376" -164.5 -36.5 0
"45377" -163.5 -36.5 0
"45378" -162.5 -36.5 0
"45379" -161.5 -36.5 0
"45380" -160.5 -36.5 0
"45381" -159.5 -36.5 0
"45382" -158.5 -36.5 0
"45383" -157.5 -36.5 0
"45384" -156.5 -36.5 0
"45385" -155.5 -36.5 0
"45386" -154.5 -36.5 0
"45387" -153.5 -36.5 0
"45388" -152.5 -36.5 0
"45389" -151.5 -36.5 0
"45390" -150.5 -36.5 0
"45391" -149.5 -36.5 0
"45392" -148.5 -36.5 0
"45393" -147.5 -36.5 0
"45394" -146.5 -36.5 0
"45395" -145.5 -36.5 0
"45396" -144.5 -36.5 0
"45397" -143.5 -36.5 0
"45398" -142.5 -36.5 0
"45399" -141.5 -36.5 0
"45400" -140.5 -36.5 0
"45401" -139.5 -36.5 0
"45402" -138.5 -36.5 0
"45403" -137.5 -36.5 0
"45404" -136.5 -36.5 0
"45405" -135.5 -36.5 0
"45406" -134.5 -36.5 0
"45407" -133.5 -36.5 0
"45408" -132.5 -36.5 0
"45409" -131.5 -36.5 0
"45410" -130.5 -36.5 0
"45411" -129.5 -36.5 0
"45412" -128.5 -36.5 0
"45413" -127.5 -36.5 0
"45414" -126.5 -36.5 0
"45415" -125.5 -36.5 0
"45416" -124.5 -36.5 0
"45417" -123.5 -36.5 0
"45418" -122.5 -36.5 0
"45419" -121.5 -36.5 0
"45420" -120.5 -36.5 0
"45421" -119.5 -36.5 0
"45422" -118.5 -36.5 0
"45423" -117.5 -36.5 0
"45424" -116.5 -36.5 0
"45425" -115.5 -36.5 0
"45426" -114.5 -36.5 0
"45427" -113.5 -36.5 0
"45428" -112.5 -36.5 0
"45429" -111.5 -36.5 0
"45430" -110.5 -36.5 0
"45431" -109.5 -36.5 0
"45432" -108.5 -36.5 0
"45433" -107.5 -36.5 0
"45434" -106.5 -36.5 0
"45435" -105.5 -36.5 0
"45436" -104.5 -36.5 0
"45437" -103.5 -36.5 0
"45438" -102.5 -36.5 0
"45439" -101.5 -36.5 0
"45440" -100.5 -36.5 0
"45441" -99.5 -36.5 0
"45442" -98.5 -36.5 0
"45443" -97.5 -36.5 0
"45444" -96.5 -36.5 0
"45445" -95.5 -36.5 0
"45446" -94.5 -36.5 0
"45447" -93.5 -36.5 0
"45448" -92.5 -36.5 0
"45449" -91.5 -36.5 0
"45450" -90.5 -36.5 0
"45451" -89.5 -36.5 0
"45452" -88.5 -36.5 0
"45453" -87.5 -36.5 0
"45454" -86.5 -36.5 0
"45455" -85.5 -36.5 0
"45456" -84.5 -36.5 0
"45457" -83.5 -36.5 0
"45458" -82.5 -36.5 0
"45459" -81.5 -36.5 0
"45460" -80.5 -36.5 0
"45461" -79.5 -36.5 0
"45462" -78.5 -36.5 0
"45463" -77.5 -36.5 0
"45464" -76.5 -36.5 0
"45465" -75.5 -36.5 0
"45466" -74.5 -36.5 0
"45467" -73.5 -36.5 0.25
"45468" -72.5 -36.5 1
"45469" -71.5 -36.5 1
"45470" -70.5 -36.5 1
"45471" -69.5 -36.5 1
"45472" -68.5 -36.5 1
"45473" -67.5 -36.5 1
"45474" -66.5 -36.5 1
"45475" -65.5 -36.5 1
"45476" -64.5 -36.5 1
"45477" -63.5 -36.5 1
"45478" -62.5 -36.5 1
"45479" -61.5 -36.5 1
"45480" -60.5 -36.5 1
"45481" -59.5 -36.5 1
"45482" -58.5 -36.5 1
"45483" -57.5 -36.5 1
"45484" -56.5 -36.5 0.5
"45485" -55.5 -36.5 0
"45486" -54.5 -36.5 0
"45487" -53.5 -36.5 0
"45488" -52.5 -36.5 0
"45489" -51.5 -36.5 0
"45490" -50.5 -36.5 0
"45491" -49.5 -36.5 0
"45492" -48.5 -36.5 0
"45493" -47.5 -36.5 0
"45494" -46.5 -36.5 0
"45495" -45.5 -36.5 0
"45496" -44.5 -36.5 0
"45497" -43.5 -36.5 0
"45498" -42.5 -36.5 0
"45499" -41.5 -36.5 0
"45500" -40.5 -36.5 0
"45501" -39.5 -36.5 0
"45502" -38.5 -36.5 0
"45503" -37.5 -36.5 0
"45504" -36.5 -36.5 0
"45505" -35.5 -36.5 0
"45506" -34.5 -36.5 0
"45507" -33.5 -36.5 0
"45508" -32.5 -36.5 0
"45509" -31.5 -36.5 0
"45510" -30.5 -36.5 0
"45511" -29.5 -36.5 0
"45512" -28.5 -36.5 0
"45513" -27.5 -36.5 0
"45514" -26.5 -36.5 0
"45515" -25.5 -36.5 0
"45516" -24.5 -36.5 0
"45517" -23.5 -36.5 0
"45518" -22.5 -36.5 0
"45519" -21.5 -36.5 0
"45520" -20.5 -36.5 0
"45521" -19.5 -36.5 0
"45522" -18.5 -36.5 0
"45523" -17.5 -36.5 0
"45524" -16.5 -36.5 0
"45525" -15.5 -36.5 0
"45526" -14.5 -36.5 0
"45527" -13.5 -36.5 0
"45528" -12.5 -36.5 0
"45529" -11.5 -36.5 0
"45530" -10.5 -36.5 0
"45531" -9.5 -36.5 0
"45532" -8.5 -36.5 0
"45533" -7.5 -36.5 0
"45534" -6.5 -36.5 0
"45535" -5.5 -36.5 0
"45536" -4.5 -36.5 0
"45537" -3.5 -36.5 0
"45538" -2.5 -36.5 0
"45539" -1.5 -36.5 0
"45540" -0.5 -36.5 0
"45541" 0.5 -36.5 0
"45542" 1.5 -36.5 0
"45543" 2.5 -36.5 0
"45544" 3.5 -36.5 0
"45545" 4.5 -36.5 0
"45546" 5.5 -36.5 0
"45547" 6.5 -36.5 0
"45548" 7.5 -36.5 0
"45549" 8.5 -36.5 0
"45550" 9.5 -36.5 0
"45551" 10.5 -36.5 0
"45552" 11.5 -36.5 0
"45553" 12.5 -36.5 0
"45554" 13.5 -36.5 0
"45555" 14.5 -36.5 0
"45556" 15.5 -36.5 0
"45557" 16.5 -36.5 0
"45558" 17.5 -36.5 0
"45559" 18.5 -36.5 0
"45560" 19.5 -36.5 0
"45561" 20.5 -36.5 0
"45562" 21.5 -36.5 0
"45563" 22.5 -36.5 0
"45564" 23.5 -36.5 0
"45565" 24.5 -36.5 0
"45566" 25.5 -36.5 0
"45567" 26.5 -36.5 0
"45568" 27.5 -36.5 0
"45569" 28.5 -36.5 0
"45570" 29.5 -36.5 0
"45571" 30.5 -36.5 0
"45572" 31.5 -36.5 0
"45573" 32.5 -36.5 0
"45574" 33.5 -36.5 0
"45575" 34.5 -36.5 0
"45576" 35.5 -36.5 0
"45577" 36.5 -36.5 0
"45578" 37.5 -36.5 0
"45579" 38.5 -36.5 0
"45580" 39.5 -36.5 0
"45581" 40.5 -36.5 0
"45582" 41.5 -36.5 0
"45583" 42.5 -36.5 0
"45584" 43.5 -36.5 0
"45585" 44.5 -36.5 0
"45586" 45.5 -36.5 0
"45587" 46.5 -36.5 0
"45588" 47.5 -36.5 0
"45589" 48.5 -36.5 0
"45590" 49.5 -36.5 0
"45591" 50.5 -36.5 0
"45592" 51.5 -36.5 0
"45593" 52.5 -36.5 0
"45594" 53.5 -36.5 0
"45595" 54.5 -36.5 0
"45596" 55.5 -36.5 0
"45597" 56.5 -36.5 0
"45598" 57.5 -36.5 0
"45599" 58.5 -36.5 0
"45600" 59.5 -36.5 0
"45601" 60.5 -36.5 0
"45602" 61.5 -36.5 0
"45603" 62.5 -36.5 0
"45604" 63.5 -36.5 0
"45605" 64.5 -36.5 0
"45606" 65.5 -36.5 0
"45607" 66.5 -36.5 0
"45608" 67.5 -36.5 0
"45609" 68.5 -36.5 0
"45610" 69.5 -36.5 0
"45611" 70.5 -36.5 0
"45612" 71.5 -36.5 0
"45613" 72.5 -36.5 0
"45614" 73.5 -36.5 0
"45615" 74.5 -36.5 0
"45616" 75.5 -36.5 0
"45617" 76.5 -36.5 0
"45618" 77.5 -36.5 0
"45619" 78.5 -36.5 0
"45620" 79.5 -36.5 0
"45621" 80.5 -36.5 0
"45622" 81.5 -36.5 0
"45623" 82.5 -36.5 0
"45624" 83.5 -36.5 0
"45625" 84.5 -36.5 0
"45626" 85.5 -36.5 0
"45627" 86.5 -36.5 0
"45628" 87.5 -36.5 0
"45629" 88.5 -36.5 0
"45630" 89.5 -36.5 0
"45631" 90.5 -36.5 0
"45632" 91.5 -36.5 0
"45633" 92.5 -36.5 0
"45634" 93.5 -36.5 0
"45635" 94.5 -36.5 0
"45636" 95.5 -36.5 0
"45637" 96.5 -36.5 0
"45638" 97.5 -36.5 0
"45639" 98.5 -36.5 0
"45640" 99.5 -36.5 0
"45641" 100.5 -36.5 0
"45642" 101.5 -36.5 0
"45643" 102.5 -36.5 0
"45644" 103.5 -36.5 0
"45645" 104.5 -36.5 0
"45646" 105.5 -36.5 0
"45647" 106.5 -36.5 0
"45648" 107.5 -36.5 0
"45649" 108.5 -36.5 0
"45650" 109.5 -36.5 0
"45651" 110.5 -36.5 0
"45652" 111.5 -36.5 0
"45653" 112.5 -36.5 0
"45654" 113.5 -36.5 0
"45655" 114.5 -36.5 0
"45656" 115.5 -36.5 0
"45657" 116.5 -36.5 0
"45658" 117.5 -36.5 0
"45659" 118.5 -36.5 0
"45660" 119.5 -36.5 0
"45661" 120.5 -36.5 0
"45662" 121.5 -36.5 0
"45663" 122.5 -36.5 0
"45664" 123.5 -36.5 0
"45665" 124.5 -36.5 0
"45666" 125.5 -36.5 0
"45667" 126.5 -36.5 0
"45668" 127.5 -36.5 0
"45669" 128.5 -36.5 0
"45670" 129.5 -36.5 0
"45671" 130.5 -36.5 0
"45672" 131.5 -36.5 0
"45673" 132.5 -36.5 0
"45674" 133.5 -36.5 0
"45675" 134.5 -36.5 0
"45676" 135.5 -36.5 0
"45677" 136.5 -36.5 0.25
"45678" 137.5 -36.5 0.5
"45679" 138.5 -36.5 0
"45680" 139.5 -36.5 0.5
"45681" 140.5 -36.5 1
"45682" 141.5 -36.5 1
"45683" 142.5 -36.5 1
"45684" 143.5 -36.5 1
"45685" 144.5 -36.5 1
"45686" 145.5 -36.5 1
"45687" 146.5 -36.5 1
"45688" 147.5 -36.5 1
"45689" 148.5 -36.5 1
"45690" 149.5 -36.5 1
"45691" 150.5 -36.5 0.5
"45692" 151.5 -36.5 0
"45693" 152.5 -36.5 0
"45694" 153.5 -36.5 0
"45695" 154.5 -36.5 0
"45696" 155.5 -36.5 0
"45697" 156.5 -36.5 0
"45698" 157.5 -36.5 0
"45699" 158.5 -36.5 0
"45700" 159.5 -36.5 0
"45701" 160.5 -36.5 0
"45702" 161.5 -36.5 0
"45703" 162.5 -36.5 0
"45704" 163.5 -36.5 0
"45705" 164.5 -36.5 0
"45706" 165.5 -36.5 0
"45707" 166.5 -36.5 0
"45708" 167.5 -36.5 0
"45709" 168.5 -36.5 0
"45710" 169.5 -36.5 0
"45711" 170.5 -36.5 0
"45712" 171.5 -36.5 0
"45713" 172.5 -36.5 0
"45714" 173.5 -36.5 0.25
"45715" 174.5 -36.5 1
"45716" 175.5 -36.5 0.5
"45717" 176.5 -36.5 0
"45718" 177.5 -36.5 0
"45719" 178.5 -36.5 0
"45720" 179.5 -36.5 0
"45721" -179.5 -37.5 0
"45722" -178.5 -37.5 0
"45723" -177.5 -37.5 0
"45724" -176.5 -37.5 0
"45725" -175.5 -37.5 0
"45726" -174.5 -37.5 0
"45727" -173.5 -37.5 0
"45728" -172.5 -37.5 0
"45729" -171.5 -37.5 0
"45730" -170.5 -37.5 0
"45731" -169.5 -37.5 0
"45732" -168.5 -37.5 0
"45733" -167.5 -37.5 0
"45734" -166.5 -37.5 0
"45735" -165.5 -37.5 0
"45736" -164.5 -37.5 0
"45737" -163.5 -37.5 0
"45738" -162.5 -37.5 0
"45739" -161.5 -37.5 0
"45740" -160.5 -37.5 0
"45741" -159.5 -37.5 0
"45742" -158.5 -37.5 0
"45743" -157.5 -37.5 0
"45744" -156.5 -37.5 0
"45745" -155.5 -37.5 0
"45746" -154.5 -37.5 0
"45747" -153.5 -37.5 0
"45748" -152.5 -37.5 0
"45749" -151.5 -37.5 0
"45750" -150.5 -37.5 0
"45751" -149.5 -37.5 0
"45752" -148.5 -37.5 0
"45753" -147.5 -37.5 0
"45754" -146.5 -37.5 0
"45755" -145.5 -37.5 0
"45756" -144.5 -37.5 0
"45757" -143.5 -37.5 0
"45758" -142.5 -37.5 0
"45759" -141.5 -37.5 0
"45760" -140.5 -37.5 0
"45761" -139.5 -37.5 0
"45762" -138.5 -37.5 0
"45763" -137.5 -37.5 0
"45764" -136.5 -37.5 0
"45765" -135.5 -37.5 0
"45766" -134.5 -37.5 0
"45767" -133.5 -37.5 0
"45768" -132.5 -37.5 0
"45769" -131.5 -37.5 0
"45770" -130.5 -37.5 0
"45771" -129.5 -37.5 0
"45772" -128.5 -37.5 0
"45773" -127.5 -37.5 0
"45774" -126.5 -37.5 0
"45775" -125.5 -37.5 0
"45776" -124.5 -37.5 0
"45777" -123.5 -37.5 0
"45778" -122.5 -37.5 0
"45779" -121.5 -37.5 0
"45780" -120.5 -37.5 0
"45781" -119.5 -37.5 0
"45782" -118.5 -37.5 0
"45783" -117.5 -37.5 0
"45784" -116.5 -37.5 0
"45785" -115.5 -37.5 0
"45786" -114.5 -37.5 0
"45787" -113.5 -37.5 0
"45788" -112.5 -37.5 0
"45789" -111.5 -37.5 0
"45790" -110.5 -37.5 0
"45791" -109.5 -37.5 0
"45792" -108.5 -37.5 0
"45793" -107.5 -37.5 0
"45794" -106.5 -37.5 0
"45795" -105.5 -37.5 0
"45796" -104.5 -37.5 0
"45797" -103.5 -37.5 0
"45798" -102.5 -37.5 0
"45799" -101.5 -37.5 0
"45800" -100.5 -37.5 0
"45801" -99.5 -37.5 0
"45802" -98.5 -37.5 0
"45803" -97.5 -37.5 0
"45804" -96.5 -37.5 0
"45805" -95.5 -37.5 0
"45806" -94.5 -37.5 0
"45807" -93.5 -37.5 0
"45808" -92.5 -37.5 0
"45809" -91.5 -37.5 0
"45810" -90.5 -37.5 0
"45811" -89.5 -37.5 0
"45812" -88.5 -37.5 0
"45813" -87.5 -37.5 0
"45814" -86.5 -37.5 0
"45815" -85.5 -37.5 0
"45816" -84.5 -37.5 0
"45817" -83.5 -37.5 0
"45818" -82.5 -37.5 0
"45819" -81.5 -37.5 0
"45820" -80.5 -37.5 0
"45821" -79.5 -37.5 0
"45822" -78.5 -37.5 0
"45823" -77.5 -37.5 0
"45824" -76.5 -37.5 0
"45825" -75.5 -37.5 0
"45826" -74.5 -37.5 0
"45827" -73.5 -37.5 1
"45828" -72.5 -37.5 1
"45829" -71.5 -37.5 1
"45830" -70.5 -37.5 1
"45831" -69.5 -37.5 1
"45832" -68.5 -37.5 1
"45833" -67.5 -37.5 1
"45834" -66.5 -37.5 1
"45835" -65.5 -37.5 1
"45836" -64.5 -37.5 1
"45837" -63.5 -37.5 1
"45838" -62.5 -37.5 1
"45839" -61.5 -37.5 1
"45840" -60.5 -37.5 1
"45841" -59.5 -37.5 1
"45842" -58.5 -37.5 1
"45843" -57.5 -37.5 1
"45844" -56.5 -37.5 0.25
"45845" -55.5 -37.5 0
"45846" -54.5 -37.5 0
"45847" -53.5 -37.5 0
"45848" -52.5 -37.5 0
"45849" -51.5 -37.5 0
"45850" -50.5 -37.5 0
"45851" -49.5 -37.5 0
"45852" -48.5 -37.5 0
"45853" -47.5 -37.5 0
"45854" -46.5 -37.5 0
"45855" -45.5 -37.5 0
"45856" -44.5 -37.5 0
"45857" -43.5 -37.5 0
"45858" -42.5 -37.5 0
"45859" -41.5 -37.5 0
"45860" -40.5 -37.5 0
"45861" -39.5 -37.5 0
"45862" -38.5 -37.5 0
"45863" -37.5 -37.5 0
"45864" -36.5 -37.5 0
"45865" -35.5 -37.5 0
"45866" -34.5 -37.5 0
"45867" -33.5 -37.5 0
"45868" -32.5 -37.5 0
"45869" -31.5 -37.5 0
"45870" -30.5 -37.5 0
"45871" -29.5 -37.5 0
"45872" -28.5 -37.5 0
"45873" -27.5 -37.5 0
"45874" -26.5 -37.5 0
"45875" -25.5 -37.5 0
"45876" -24.5 -37.5 0
"45877" -23.5 -37.5 0
"45878" -22.5 -37.5 0
"45879" -21.5 -37.5 0
"45880" -20.5 -37.5 0
"45881" -19.5 -37.5 0
"45882" -18.5 -37.5 0
"45883" -17.5 -37.5 0
"45884" -16.5 -37.5 0
"45885" -15.5 -37.5 0
"45886" -14.5 -37.5 0
"45887" -13.5 -37.5 0
"45888" -12.5 -37.5 0.25
"45889" -11.5 -37.5 0
"45890" -10.5 -37.5 0
"45891" -9.5 -37.5 0
"45892" -8.5 -37.5 0
"45893" -7.5 -37.5 0
"45894" -6.5 -37.5 0
"45895" -5.5 -37.5 0
"45896" -4.5 -37.5 0
"45897" -3.5 -37.5 0
"45898" -2.5 -37.5 0
"45899" -1.5 -37.5 0
"45900" -0.5 -37.5 0
"45901" 0.5 -37.5 0
"45902" 1.5 -37.5 0
"45903" 2.5 -37.5 0
"45904" 3.5 -37.5 0
"45905" 4.5 -37.5 0
"45906" 5.5 -37.5 0
"45907" 6.5 -37.5 0
"45908" 7.5 -37.5 0
"45909" 8.5 -37.5 0
"45910" 9.5 -37.5 0
"45911" 10.5 -37.5 0
"45912" 11.5 -37.5 0
"45913" 12.5 -37.5 0
"45914" 13.5 -37.5 0
"45915" 14.5 -37.5 0
"45916" 15.5 -37.5 0
"45917" 16.5 -37.5 0
"45918" 17.5 -37.5 0
"45919" 18.5 -37.5 0
"45920" 19.5 -37.5 0
"45921" 20.5 -37.5 0
"45922" 21.5 -37.5 0
"45923" 22.5 -37.5 0
"45924" 23.5 -37.5 0
"45925" 24.5 -37.5 0
"45926" 25.5 -37.5 0
"45927" 26.5 -37.5 0
"45928" 27.5 -37.5 0
"45929" 28.5 -37.5 0
"45930" 29.5 -37.5 0
"45931" 30.5 -37.5 0
"45932" 31.5 -37.5 0
"45933" 32.5 -37.5 0
"45934" 33.5 -37.5 0
"45935" 34.5 -37.5 0
"45936" 35.5 -37.5 0
"45937" 36.5 -37.5 0
"45938" 37.5 -37.5 0
"45939" 38.5 -37.5 0
"45940" 39.5 -37.5 0
"45941" 40.5 -37.5 0
"45942" 41.5 -37.5 0
"45943" 42.5 -37.5 0
"45944" 43.5 -37.5 0
"45945" 44.5 -37.5 0
"45946" 45.5 -37.5 0
"45947" 46.5 -37.5 0
"45948" 47.5 -37.5 0
